point_yr,fprop_1km,fprop_10km,bca,spp_rich,live_basal,dead_basal,total_basal,oak_prop,can_clos_prop,grass_prop,green_prop,litter_prop,shrub_dens,year,dist_edge,nearest_patch_size,mid_sd,mid_dens_2.5m,mid_dens_5m
SA147_2017,0.45683894,0.192614899,SAND_CREEK,0,0,0,0,0,0,0.7,0.2,0,0,2017,0,27206716.39,0,0,0
SA148_2017,0.54711517,0.195811764,SAND_CREEK,8,16,0,16,0.1875,0.95,0.15,0.85,1,2.617521368,2017,129.927542,27206716.39,0.401766502,0.320680681,0.300858107
SA149_2017,0.631877924,0.198779358,SAND_CREEK,5,28,4,32,0.678571429,0.95,0,0.25,0.95,0.507478632,2017,100.103876,27206716.39,0.182441912,0.838845028,0.601102081
SA150_2017,0.702105146,0.202360027,SAND_CREEK,1,6,0,6,0,0.05,0.6,0.85,0.05,2.003205128,2017,137.768328,27206716.39,0.393715284,0.511859424,0.618076225
SA151_2017,0.748384941,0.205787848,SAND_CREEK,10,23,0,23,0.260869565,0.95,0.45,0.5,0.75,1.09508547,2017,278.508289,27206716.39,0.32617563,0.435976953,0.268380966
SA152_2017,0.740421029,0.209683764,SAND_CREEK,8,24,0,24,0.5,1,0.2,0.5,1,2.003205128,2017,180.563766,27206716.39,0.311386554,0.555944294,0.428800983
SA153_2017,0.689518824,0.21295649,SAND_CREEK,10,25,1,26,0.16,1,0.1,0.35,0.55,1.896367521,2017,205.714243,27206716.39,0.415152547,0.865355825,0.264517652
SA154_2017,0.591946982,0.216356777,SAND_CREEK,6,20,4,24,0.3,0.85,0.25,0.65,0.95,3.338675214,2017,438.405663,27206716.39,0.259463743,0.633344976,0.504729045
SA155_2017,0.504789485,0.219984648,SAND_CREEK,5,19,3,22,0.894736842,1,0.05,0.8,0.05,3.044871795,2017,234.017881,27206716.39,0.405243905,0.377783744,0.470283742
SA157_2017,0.282134106,0.18868302,SAND_CREEK,0,0,0,0,0,0,1,0.05,0,0,2017,0,27206716.39,0,0,0
SA158_2017,0.363276899,0.191553399,SAND_CREEK,0,0,0,0,0,0,0.8,0.45,0,0.961538462,2017,0,27206716.39,0,0,0
SA159_2017,0.46079305,0.194397367,SAND_CREEK,4,32,0,32,0.25,0.9,0.3,0.7,1,2.938034188,2017,135.771315,27206716.39,0.465001139,0.5576202,0.330534756
SA160_2017,0.547337937,0.196998015,SAND_CREEK,5,24,1,25,0.5,0.95,0.2,0.75,1,1.709401709,2017,126.506687,27206716.39,0.251486405,0.741793576,0.518587029
SA161_2017,0.624470929,0.200016184,SAND_CREEK,7,22,1,23,0.409090909,0.8,0.15,0.95,1,1.736111111,2017,239.456285,27206716.39,0.351262693,0.285868086,0.241580909
TH001_2017,0.394315189,0.310771822,THOUSAND_ACRES,4,22,1,23,0.045454545,1,0.55,0.4,0.7,1.148504274,2017,11.057475,27569877.76,0.207672847,0.312826126,0.13548479
TH002_2017,0.319029851,0.310158543,THOUSAND_ACRES,0,0,0,0,0,0,0.9,1,0,0.747863248,2017,0,27569877.76,0,0,0
TH003_2017,0.392230026,0.313516707,THOUSAND_ACRES,0,0,0,0,0,0,1,0.85,0,0.026709402,2017,0,27569877.76,0,0,0
TH004_2017,0.454784899,0.316172939,THOUSAND_ACRES,3,4,0,4,0.25,0.2,0.9,0.75,0.05,2.19017094,2017,9.738292,27569877.76,0.516397779,0.333333333,0.333333333
TH005_2017,0.369457858,0.315223563,THOUSAND_ACRES,2,2,4,6,0,0.2,1,0.9,0,1.041666667,2017,0,27569877.76,0.224943561,0.159852243,0.322416219
TH006_2017,0.45500439,0.318866203,THOUSAND_ACRES,3,5,0,5,0.2,0.45,1,0.85,0,1.816239316,2017,0,27569877.76,0.432994207,0.671867209,0.20972649
TH007_2017,0.51750439,0.32141246,THOUSAND_ACRES,5,11,0,11,0,0.75,0.55,0.9,0.15,1.789529915,2017,53.161826,27569877.76,0.349327247,0.196544912,0.60962823
TH008_2017,0.432780948,0.320217324,THOUSAND_ACRES,0,0,0,0,0,0.1,1,0.8,0,0.667735043,2017,0,27569877.76,0.341424726,0.241129903,0.196198989
TH009_2017,0.517449517,0.323508156,THOUSAND_ACRES,4,10,0,10,0.1,0.85,0.95,0.65,0,2.483974359,2017,0.260504,27569877.76,0.433692195,0.441899665,0.322078738
TH010_2017,0.562280509,0.326446058,THOUSAND_ACRES,2,3,0,3,0,0.55,0.35,0.65,0,4.460470085,2017,43.594379,27569877.76,0.450334918,0.340732831,0.328462857
TH011_2017,0.508450395,0.324756596,THOUSAND_ACRES,5,12,0,12,0.75,0.95,0.15,0.6,0.95,1.228632479,2017,9.253148,27569877.76,0.226325187,0.526876991,0.651590566
TH012_2017,0.571773486,0.32772592,THOUSAND_ACRES,5,17,0,17,0,0.9,0.1,0.7,0,1.362179487,2017,62.977675,27569877.76,0.223972834,0.506971929,0.354059523
TH013_2017,0.617098332,0.330681216,THOUSAND_ACRES,8,9,0,9,0.444444444,0.9,0.2,0.8,0.7,2.884615385,2017,0,27569877.76,0.166157564,0.336272784,0.213112013
TH014_2017,0.542910448,0.324535524,THOUSAND_ACRES,2,3,0,3,0.333333333,0.3,0.8,0.85,0,1.575854701,2017,0,27569877.76,0.442298805,0.555312719,0.517848675
TH015_2017,0.590100966,0.328079411,THOUSAND_ACRES,2,4,3,7,0,1,0.35,0.8,0.05,0.908119658,2017,0,27569877.76,0.071191133,0.127466913,0.022532179
TH016_2017,0.645193152,0.330725543,THOUSAND_ACRES,5,9,0,9,0.333333333,0.85,0,0.4,0.8,0.854700855,2017,107.858548,27569877.76,0.293634248,0.547918372,0.595502444
TH017_2017,0.670215101,0.333329032,THOUSAND_ACRES,3,7,2,9,0.857142857,0.75,0,0.3,0.85,2.991452991,2017,65.243986,27569877.76,0.340431711,0.688617049,0.214335416
TH018_2017,0.442767779,0.322602546,THOUSAND_ACRES,4,10,1,11,0.7,0.95,0.05,0.35,0.9,2.243589744,2017,263.565699,27569877.76,0.164637323,0.466948183,0.271965067
TH019_2017,0.50976734,0.323180476,THOUSAND_ACRES,0,0,0,0,0,0,1,0.65,0,0.133547009,2017,0,27569877.76,0,0,0
TH020_2017,0.58631475,0.325021995,THOUSAND_ACRES,0,0,0,0,0,0.15,0.75,0.4,0,0.267094017,2017,9.310847,27569877.76,0.503844185,0.321926154,0.328484299
TH021_2017,0.632627305,0.327538514,THOUSAND_ACRES,6,10,0,10,0,0.95,0.4,0.65,0.5,1.415598291,2017,79.485174,27569877.76,0.370868427,0.55912466,0.43932986
TH022_2017,0.666099649,0.330893872,THOUSAND_ACRES,6,13,1,14,0.384615385,0.85,0.5,0.6,1,2.457264957,2017,160.372592,27569877.76,0.277176247,0.450253153,0.415187867
TH023_2017,0.704784899,0.333489505,THOUSAND_ACRES,5,15,1,16,0.133333333,0.95,0.1,0.7,1,2.083333333,2017,157.875484,27569877.76,0.303735105,0.410985441,0.729467142
TH024_2017,0.726679104,0.336082894,THOUSAND_ACRES,6,14,0,14,0.357142857,1,0.1,0.55,1,2.110042735,2017,364.50737,27569877.76,0.46970024,0.476741596,0.644159288
TH025_2017,0.743579895,0.339031457,THOUSAND_ACRES,6,11,4,15,0.454545455,0.95,0.1,0.85,0.8,2.163461538,2017,464.723873,27569877.76,0.313353654,0.431125183,0.640839656
TH026_2017,0.720423617,0.341866679,THOUSAND_ACRES,6,9,2,11,0.222222222,0.85,0,0.75,0.9,1.549145299,2017,391.263066,27569877.76,0.243068719,0.406484627,0.375988209
TH027_2017,0.678994732,0.345214182,THOUSAND_ACRES,3,5,1,6,0.8,0.7,0.25,0.85,1,5.395299145,2017,305.022823,27569877.76,0.379563523,0.429763016,0.109610015
TH028_2017,0.236117208,0.357707,THOUSAND_ACRES,1,1,0,1,0,0,1,1,0,0.908119658,2017,0,27569877.76,0.389620904,0.205284966,0.287525501
TH029_2017,0.517175154,0.325693628,THOUSAND_ACRES,6,17,3,20,0.058823529,1,0.05,0.7,0.75,3.28525641,2017,199.74045,27569877.76,0.290220729,0.607388105,0.350631374
TH030_2017,0.605849429,0.326394438,THOUSAND_ACRES,7,13,0,13,0.307692308,1,0,0.8,0.95,1.923076923,2017,170.157888,27569877.76,0.325153654,0.823109914,0.413882738
TH031_2017,0.667910448,0.328133837,THOUSAND_ACRES,6,11,7,18,0.454545455,0.85,0.05,0.95,0.95,3.338675214,2017,51.617668,27569877.76,0.300204908,0.597665965,0.415005121
TH032_2017,0.701492537,0.330885455,THOUSAND_ACRES,5,14,0,14,0.071428571,1,0.15,0.7,1,3.178418803,2017,148.478747,27569877.76,0.377529952,0.884247743,0.465392376
TH033_2017,0.71131475,0.333387947,THOUSAND_ACRES,4,11,0,11,0.636363636,1,0.25,0.55,1,2.911324786,2017,167.464876,27569877.76,0.264926881,0.36586963,0.430931557
TH034_2017,0.718667691,0.335585763,THOUSAND_ACRES,4,21,5,26,0.666666667,1,0.05,0.65,1,1.201923077,2017,415.109859,27569877.76,0.42043946,0.313684329,0.748553228
TH035_2017,0.745280948,0.338256583,THOUSAND_ACRES,5,16,1,17,0.1875,0.85,0.15,0.8,1,1.335470085,2017,557.515137,27569877.76,0.335821836,0.679631381,0.487985286
TH036_2017,0.757188323,0.341349348,THOUSAND_ACRES,3,6,1,7,0.5,0.55,0.1,0.95,0.9,2.19017094,2017,653.791434,27569877.76,0.286142304,0.212066689,0.149238223
TH037_2017,0.735897717,0.344588559,THOUSAND_ACRES,7,13,2,15,0.307692308,1,0.1,0.65,0.8,1.148504274,2017,658.909398,27569877.76,0.41375925,0.524963611,0.520856736
TH038_2017,0.686512291,0.347478768,THOUSAND_ACRES,1,3,0,3,1,0.95,0.4,0.4,1,3.766025641,2017,386.238738,27569877.76,0.446954139,0.727279492,0.465616727
TH039_2017,0.328632572,0.356908559,THOUSAND_ACRES,1,1,0,1,0,0,1,0.85,0,2.430555556,2017,0,27569877.76,0.353913658,0.078192736,0.294266815
TH040_2017,0.293129939,0.359123208,THOUSAND_ACRES,0,0,0,0,0,0,1,0.3,0,0.16025641,2017,0,27569877.76,0.431917673,0.453872424,0.31420601
TH041_2017,0.649418349,0.329270619,THOUSAND_ACRES,4,15,0,15,0.533333333,1,0.1,0.55,0.9,3.552350427,2017,23.934366,27569877.76,0.205423621,0.330626179,0.335925361
TH042_2017,0.667800702,0.331263074,THOUSAND_ACRES,4,13,1,14,0.230769231,0.95,0.05,0.5,0.95,3.846153846,2017,21.580181,27569877.76,0.3067896,0.396735656,0.120709426
TH043_2017,0.63965101,0.33311357,THOUSAND_ACRES,4,18,0,18,0.777777778,1,0.1,0.5,1,2.323717949,2017,289.102024,27569877.76,0.335704387,0.818485132,0.492813303
TH044_2017,0.632462687,0.335103219,THOUSAND_ACRES,6,18,1,19,0.333333333,0.95,0.15,0.35,0.9,2.056623932,2017,383.744233,27569877.76,0.159627024,0.930159579,0.701418943
TH045_2017,0.666374012,0.337370611,THOUSAND_ACRES,4,16,2,18,0.6875,1,0.05,0.45,1,1.228632479,2017,284.551357,27569877.76,0.249947611,0.612309617,0.744648379
TH046_2017,0.698145303,0.339994299,THOUSAND_ACRES,5,13,1,14,0.538461538,0.95,0,0.6,0.95,1.362179487,2017,259.436047,27569877.76,0.357911004,0.533609117,0.610924068
TH047_2017,0.708571115,0.343056765,THOUSAND_ACRES,4,15,2,17,0.733333333,0.95,0.2,0.6,1,1.308760684,2017,420.061758,27569877.76,0.461798214,0.306387295,0.84930012
TH048_2017,0.699462248,0.346187124,THOUSAND_ACRES,4,16,1,17,0.6875,0.95,0.3,0.7,1,1.121794872,2017,626.017141,27569877.76,0.229053938,0.807176463,0.688150557
TH049_2017,0.648979368,0.349116609,THOUSAND_ACRES,4,13,4,17,0.307692308,0.95,0.1,0.85,1,1.148504274,2017,575.761726,27569877.76,0.295174595,0.565966543,0.866906114
TH050_2017,0.377359526,0.356789046,THOUSAND_ACRES,4,8,0,8,0.625,0.9,0,0.45,0.75,3.338675214,2017,122.279834,27569877.76,0.212925771,0.187523156,0.460682779
TH051_2017,0.342460492,0.359437983,THOUSAND_ACRES,3,4,1,5,0.25,0.05,1,0.4,0,1.388888889,2017,0,27569877.76,0.386409309,0.444582523,0.138777365
TH052_2017,0.660283143,0.331751789,THOUSAND_ACRES,4,10,4,14,0.4,0.95,0,0.6,0.55,1.415598291,2017,33.980986,27569877.76,0.161126437,0.251632534,0.253487584
TH053_2017,0.649198859,0.333217373,THOUSAND_ACRES,6,13,21,34,0.230769231,0.85,0.05,0.85,0.9,1.469017094,2017,36.801323,27569877.76,0.391491338,0.404073539,0.374364754
TH054_2017,0.630761633,0.334433831,THOUSAND_ACRES,2,19,4,23,0.894736842,0.95,0.15,0.6,1,1.549145299,2017,250.016413,27569877.76,0.186541719,0.604605629,0.354988209
TH055_2017,0.639760755,0.336703467,THOUSAND_ACRES,6,17,3,20,0.117647059,0.95,0.15,0.8,0.45,2.297008547,2017,261.129157,27569877.76,0.381993764,0.629269812,0.92341429
TH056_2017,0.70072432,0.344544232,THOUSAND_ACRES,5,15,0,15,0.533333333,0.95,0.05,0.55,0.9,0.854700855,2017,205.995729,27569877.76,0.221722254,0.624367774,0.538573122
TH057_2017,0.696553995,0.347139866,THOUSAND_ACRES,3,20,1,21,1,0.85,0.2,0.45,1,1.175213675,2017,488.882814,27569877.76,0.361691924,0.568841753,0.302925112
TH058_2017,0.660722125,0.3490302,THOUSAND_ACRES,6,16,0,16,0.0625,1,0,0.35,0.95,0.721153846,2017,582.719965,27569877.76,0.352898339,0.442990706,0.644638293
TH059_2017,0.643876207,0.350877892,THOUSAND_ACRES,3,7,2,9,0.285714286,0.85,0,0.95,0.45,0.881410256,2017,340.60397,27569877.76,0.361593103,0.837032228,0.333018309
TH060_2017,0.626920544,0.352509561,THOUSAND_ACRES,5,18,1,19,0.055555556,1,0.3,1,0,1.201923077,2017,71.010588,27569877.76,0.449145084,0.464806585,0.608485141
TH061_2017,0.582089552,0.353417977,THOUSAND_ACRES,1,1,0,1,1,0.25,1,0.95,0,2.751068376,2017,0,27569877.76,0.153392522,0.12753455,0.033975569
TH062_2017,0.473441615,0.355115294,THOUSAND_ACRES,4,14,0,14,0.214285714,0.95,0.25,0.85,0.9,3.205128205,2017,52.809072,27569877.76,0.366667684,0.515526479,0.747814558
TH063_2017,0.649857331,0.333630341,THOUSAND_ACRES,2,38,2,40,0,0.85,0.1,0.9,1,1.736111111,2017,90.105269,27569877.76,0.287520535,0.20983807,0.15528709
TH064_2017,0.680147059,0.345312374,THOUSAND_ACRES,5,18,3,21,0.444444444,0.95,0.25,0.5,1,0.507478632,2017,181.106687,27569877.76,0.379235265,0.49645571,0.426427441
TH065_2017,0.679323968,0.346857073,THOUSAND_ACRES,4,23,1,24,0.347826087,0.9,0.1,0.75,1,1.068376068,2017,480.694867,27569877.76,0.237608144,0.210486646,0.256481195
TH066_2017,0.668788411,0.348935375,THOUSAND_ACRES,5,7,9,16,0.571428571,0.95,0.1,0.6,0.85,1.068376068,2017,384.895295,27569877.76,0.468593918,0.245692437,0.732967108
TH067_2017,0.670105356,0.351026583,THOUSAND_ACRES,6,18,3,21,0.555555556,0.95,0,0.75,0.85,0.854700855,2017,160.323692,27569877.76,0.414841028,0.233163562,0.574273401
TH068_2017,0.617153205,0.334726723,THOUSAND_ACRES,4,9,2,11,0.333333333,1,0.15,0.75,0.55,2.831196581,2017,171.309327,27569877.76,0.290413996,0.52328139,0.484091336
TH070_2017,0.662039069,0.334948357,THOUSAND_ACRES,6,12,0,12,0.25,1,0,0.75,0.75,2.056623932,2017,179.079693,27569877.76,0.375519859,0.553933357,0.258302648
TH071_2017,0.651009658,0.33513913,THOUSAND_ACRES,3,8,7,15,0,0.95,0,0.9,0.85,2.510683761,2017,334.523921,27569877.76,0.12165257,0.283480375,0.128688922
TH072_2017,0.647936787,0.346101837,THOUSAND_ACRES,5,15,2,17,0.266666667,0.7,0.15,0.5,0.95,0.721153846,2017,241.368743,27569877.76,0.417436093,0.492604738,0.755921756
TH073_2017,0.678830114,0.347589865,THOUSAND_ACRES,5,11,2,13,0.272727273,1,0.1,0.85,0.7,1.709401709,2017,301.149221,27569877.76,0.500316251,0,0.645768812
TH074_2017,0.681134767,0.349586247,THOUSAND_ACRES,4,11,0,11,0.909090909,0.95,0,0.45,1,3.952991453,2017,122.654125,27569877.76,0.076539287,0.9027878,0.960018845
TH075_2017,0.677129061,0.351698776,THOUSAND_ACRES,6,22,1,23,0.590909091,0.9,0.5,0.7,0.75,3.445512821,2017,32.453555,27569877.76,0.269526062,0.724694357,0.467389079
TH076_2017,0.660996488,0.336358954,THOUSAND_ACRES,4,10,3,13,0.8,0.7,0.2,1,0.95,2.403846154,2017,223.660592,27569877.76,0.416019521,0.564681082,0.489795447
TH077_2017,0.682232221,0.336646235,THOUSAND_ACRES,4,14,0,14,0.714285714,0.9,0.05,0.7,1,4.033119658,2017,62.962192,27569877.76,0.228480288,0.705659555,0.862536741
TH078_2017,0.63844381,0.336794365,THOUSAND_ACRES,3,14,1,15,0.357142857,1,0,0.8,0.4,2.724358974,2017,358.145634,27569877.76,0.357852113,0.454717148,0.575878673
TH079_2017,0.660722125,0.347961311,THOUSAND_ACRES,5,13,5,18,0.076923077,0.85,0.35,0.85,0.1,4.006410256,2017,233.639221,27569877.76,0.189585325,0.895562764,0.687368434
TH080_2017,0.699462248,0.349623841,THOUSAND_ACRES,5,11,1,12,0.090909091,0.95,0.3,0.8,0,2.751068376,2017,89.456701,27569877.76,0.42296153,0.262468212,0.720854703
TH081_2017,0.675921861,0.351691482,THOUSAND_ACRES,6,20,1,21,0.5,0.95,0.25,0.65,0.85,1.86965812,2017,167.415762,27569877.76,0.350297632,0.561107113,0.803386116
TH082_2017,0.630158033,0.348147034,THOUSAND_ACRES,7,16,1,17,0.5,1,0.3,0.85,0.65,1.655982906,2017,252.593922,27569877.76,0.288221612,0.656588305,0.518297691
TH083_2017,0.660941615,0.349706322,THOUSAND_ACRES,6,18,0,18,0.5,0.95,0.25,0.85,0.85,3.392094017,2017,389.566153,27569877.76,0.391475227,0.86363383,0.437888531
TH084_2017,0.653039947,0.351196595,THOUSAND_ACRES,4,13,5,18,0,0.85,0.15,0.55,0.75,2.35042735,2017,417.933208,27569877.76,0.483539021,0.406243829,0.692159018
TH085_2017,0.603325285,0.348049965,THOUSAND_ACRES,4,18,5,23,0.5,1,0.6,0.7,0.65,1.415598291,2017,149.261521,27569877.76,0.140217871,0.564243339,0.422516632
TH086_2017,0.637071993,0.349538554,THOUSAND_ACRES,4,22,5,27,0.636363636,0.95,0.15,0.65,1,1.09508547,2017,143.07279,27569877.76,0.373391877,0.885655723,0.593346126
TH087_2017,0.574846356,0.348478642,THOUSAND_ACRES,4,13,2,15,0.538461538,0.9,0.1,0.4,0.45,0.908119658,2017,81.934438,27569877.76,0.291232866,0.584863552,0.374776658
TH088_2017,0.580937226,0.349167669,THOUSAND_ACRES,3,14,5,19,0.571428571,0.95,0.2,0.35,0.85,0.480769231,2017,42.09789,27569877.76,0.224791488,0.402612519,0.473434812
WH001_2017,0.460904433,0.276214966,STEPHENS,0,0,0,0,0,0,1,0.55,0,0,2017,0,45028657.27,0,0,0
WH002_2017,0.473435063,0.273243438,STEPHENS,0,0,0,0,0,0,1,0.7,0,0,2017,0,45028657.27,0,0,0
WH005_2017,0.474437514,0.268161272,STEPHENS,4,15,0,15,0,1,0.15,0.85,0,0.587606838,2017,65.55053,45028657.27,0.32638166,0.646782491,0.254889339
WH006_2017,0.494709289,0.269890355,STEPHENS,1,1,0,1,0,0,1,0.9,0,0,2017,0,45028657.27,0,0,0
WH007_2017,0.46146135,0.259486636,STEPHENS,0,0,0,0,0,0,0.95,0.7,0,0.080128205,2017,0,45028657.27,0,0,0
WH008_2017,0.489864112,0.260943741,STEPHENS,0,0,0,0,0,0,0.9,1,0,0.400641026,2017,0,45028657.27,0,0,0
WH009_2017,0.513533081,0.262078294,STEPHENS,0,0,0,0,0,0,0,1,0,0,2017,0,45028657.27,0,0,0
WH010_2017,0.509077746,0.262953231,STEPHENS,4,17,1,18,0,0.9,0.15,0.85,0,0.400641026,2017,0,45028657.27,0.120112817,0.958613593,0.853740619
WH011_2017,0.546057028,0.256944429,STEPHENS,1,17,0,17,0,0.85,0.05,0.15,0,0,2017,0,45028657.27,0.247581549,0.198186434,0.095830415
WH012_2017,0.573067498,0.258857266,STEPHENS,0,0,0,0,0,0,0.8,1,0,0,2017,0,45028657.27,0,0,0
WH013_2017,0.593005124,0.260004181,STEPHENS,2,3,1,4,0,0.1,0.3,1,0,0.641025641,2017,7.784255,45028657.27,0,0,0
WH014_2017,0.593951882,0.260663896,STEPHENS,1,1,0,1,1,0,1,0.95,0,2.670940171,2017,0,45028657.27,0.316989053,0.258820478,0
WH015_2017,0.435174872,0.251578484,STEPHENS,3,6,0,6,0,0,0,1,0,0.275313552,2017,0,45028657.27,0.200862627,0.364619523,0.089390143
WH016_2017,0.474437514,0.252198301,STEPHENS,0,0,0,0,0,0.1,0.7,0.65,0,0.560897436,2017,0,45028657.27,0.252558323,0.566048837,0.427060043
WH017_2017,0.531521497,0.252981643,STEPHENS,1,3,0,3,0,0.05,0.75,0.95,0,0.373931624,2017,0,45028657.27,0,0,0
WH019_2017,0.633103141,0.256974773,STEPHENS,7,18,1,19,0.555555556,0.8,0.05,0.5,1,2.483974359,2017,141.069134,45028657.27,0.24445787,0.60192105,0.600082044
WH020_2017,0.65810871,0.258082353,STEPHENS,3,22,5,27,0.909090909,1,0.05,0.6,0.85,2.163461538,2017,294.498503,45028657.27,0.467345992,0.589161394,0.607767398
WH021_2017,0.64262642,0.25902978,STEPHENS,4,15,3,18,0.733333333,1,0.05,0.4,1,1.789529915,2017,288.158929,45028657.27,0.193354312,0.657092357,0.81315957
WH022_2017,0.529182446,0.250519231,STEPHENS,2,14,2,16,0,0.9,0.25,0.95,0.05,3.445512821,2017,34.194443,45028657.27,0.193483824,0.662295179,0.74836712
WH023_2017,0.57017153,0.250809753,STEPHENS,0,0,0,0,0,0.75,1,0.1,0,1.549145299,2017,0,45028657.27,0.353569088,0.429592772,0.688352603
WH024_2017,0.618678993,0.251531843,STEPHENS,1,3,0,3,0,0.6,0.65,0.95,0.15,2.911324786,2017,0,45028657.27,0.195870521,0.327834881,0.247642889
WH025_2017,0.66997104,0.252959165,STEPHENS,7,14,7,21,0.285714286,0.75,0.6,0.95,0,0.93482906,2017,81.887424,45028657.27,0.452905912,0.512686626,0.588902264
WH026_2017,0.703441746,0.254766919,STEPHENS,4,26,3,29,0.961538462,0.85,0.35,0.65,0.95,1.09508547,2017,321.617167,45028657.27,0.488986696,0.331483822,0.531875525
WH027_2017,0.693472934,0.25656793,STEPHENS,3,11,0,11,0.909090909,1,0.15,0.65,1,1.762820513,2017,549.842065,45028657.27,0.210103014,0.26250156,0.384183672
WH029_2017,0.626865672,0.249430195,STEPHENS,1,2,1,3,1,0.05,0.2,0.8,0,6.704059829,2017,332.269363,45028657.27,0,0,0
WH030_2017,0.652985075,0.249471216,STEPHENS,4,16,0,16,0.9375,0.9,0.1,0.8,0.95,3.018162393,2017,270.990562,45028657.27,0.236975316,0.475276622,0.68769257
WH031_2017,0.686233014,0.250380994,STEPHENS,8,17,0,17,0.235294118,0.85,0.15,0.6,0.3,2.243589744,2017,174.218183,45028657.27,0.353276101,0.502533989,0.514391034
WH032_2017,0.710904433,0.251133429,STEPHENS,3,12,4,16,0,0.9,0.1,0.7,0.15,3.418803419,2017,262.435353,45028657.27,0.337730609,0.465764406,0.50295866
WH033_2017,0.714468701,0.252575361,STEPHENS,4,12,0,12,0.083333333,1,0.05,0.55,0,0.373931624,2017,502.16514,45028657.27,0.458610478,0.52270682,0.636894249
WH034_2017,0.707228781,0.254209477,STEPHENS,4,16,2,18,0,0.85,0,0.45,0.85,3.205128205,2017,298.676359,45028657.27,0.260776806,0.243235111,0.286200992
WH035_2017,0.697371352,0.2552485,STEPHENS,1,1,1,2,0,0.05,1,0.25,0,2.003205128,2017,217.712309,45028657.27,0.411114499,0.545343427,0.171051526
WH036_2017,0.565938962,0.248431069,STEPHENS,4,25,2,27,0.92,0.85,0.25,0.5,0.95,1.923076923,2017,392.649907,45028657.27,0,0,0
WH037_2017,0.624693696,0.248935128,STEPHENS,8,19,4,23,0.263157895,0.95,0.05,0.35,0.2,1.736111111,2017,496.927111,45028657.27,0.251208938,0.563366556,0.742449073
WH038_2017,0.676431276,0.248992445,STEPHENS,6,21,2,23,0.619047619,0.8,0.05,0.6,1,0.961538462,2017,580.649944,45028657.27,0.40187804,0,0.328132046
WH039_2017,0.693138784,0.24856762,STEPHENS,5,17,2,19,0.764705882,0.9,0,0.75,1,1.362179487,2017,630.344272,45028657.27,0.332209482,0.744989935,0.39798424
WH040_2017,0.702996213,0.248499064,STEPHENS,4,18,4,22,0.888888889,0.8,0.1,0.85,0.75,1.201923077,2017,555.073111,45028657.27,0.290055361,0.147456906,0.361441484
WH041_2017,0.722711072,0.249204296,STEPHENS,5,11,3,14,0.272727273,0.95,0,0.65,0.15,1.816239316,2017,462.676351,45028657.27,0.411505614,0,0.486902464
WH042_2017,0.723546447,0.249656656,STEPHENS,6,22,4,26,0.727272727,1,0.05,0.5,0.8,1.148504274,2017,501.500692,45028657.27,0.336715583,0.495756986,0.698954393
WH043_2017,0.72332368,0.251077235,STEPHENS,5,34,3,37,0.029411765,0.95,0.05,0.85,0.8,3.28525641,2017,378.398858,45028657.27,0.495206392,0.317338714,0.9605792
WH044_2017,0.714802851,0.252190996,STEPHENS,6,15,2,17,0.466666667,0.95,0.1,0.7,0.95,1.388888889,2017,162.00942,45028657.27,0.383090013,0.759688089,0.430004619
WH045_2017,0.711294275,0.252920391,STEPHENS,4,11,0,11,0.909090909,0.9,0.05,0.65,1,2.083333333,2017,20.61607,45028657.27,0.37232452,0.214438093,0.45257753
WH046_2017,0.687680998,0.253153596,STEPHENS,4,13,5,18,0,1,0.05,0.7,0.85,2.243589744,2017,48.93309,45028657.27,0.307336443,0.394711925,0.631642683
WH047_2017,0.644742704,0.254327484,STEPHENS,2,5,0,5,0.2,0.45,0.35,0.3,0.15,0.721153846,2017,144.21613,45028657.27,0.440566363,0.55967018,0.317621369
WH048_2017,0.601693027,0.255482828,STEPHENS,3,14,1,15,0,0.95,0.35,1,0,2.323717949,2017,322.52083,45028657.27,0.290713043,0.376404722,0.292179618
WH049_2017,0.667576298,0.246536215,STEPHENS,8,16,2,18,0.375,0.95,0.1,0.45,0.05,0.400641026,2017,563.760062,45028657.27,0.12211079,0.096548657,0.05080448
WH050_2017,0.720427712,0.246827298,STEPHENS,9,21,3,24,0.523809524,0.85,0.05,0.7,0.1,3.472222222,2017,574.662517,45028657.27,0.410015198,0.32655303,0.361311416
WH051_2017,0.736466919,0.247161652,STEPHENS,5,26,0,26,0.115384615,0.85,0.15,0.8,0.15,5.181623932,2017,565.728774,45028657.27,0.404258327,0.558711199,0.443121609
WH052_2017,0.734629093,0.246780096,STEPHENS,3,7,3,10,0.714285714,0.9,0,0.75,0.35,2.35042735,2017,570.384933,45028657.27,0.363966459,0.327598038,0.444963966
WH053_2017,0.737914903,0.246916085,STEPHENS,3,15,2,17,0.933333333,0.8,0.15,0.65,1,3.178418803,2017,672.507624,45028657.27,0.267766391,0.178932963,0.300549291
WH054_2017,0.737135219,0.247637051,STEPHENS,4,6,1,7,0.333333333,0.9,0.2,0.4,0,0.77457265,2017,759.482829,45028657.27,0.489197615,0.311978432,0.319505683
